write_millis,ecu_millis,breakout_millis,gps_millis,imu_millis,accel_millis,analogx1_millis,analogx2_millis,analogx3_millis,thermo_millis,rpm,time,syncloss_count,syncloss_code,lat,lon,elev,unixtime,ground_speed,afr,fuelload,spark_advance,baro,map,mat,clnt_temp,tps,batt,oil_press,ltcl_timing,ve1,ve2,egt,maf,in_temp,ax,ay,az,imu_x,imu_y,imu_z,susp_pot_1_FL,susp_pot_2_FR,susp_pot_4_RL,susp_pot_3_RR,oil_temp,amb_air_temp,brake1,brake2,rad_in,rad_out,steering,thermo_1,thermo_2,thermo_3,thermo_4
9379,0,0,9248,9344,9344,9344,9344,9344,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-0.186,-9.804,-0.125,0.147,0.174,0,0,0.211582827624254,0.800880184562917,0.443,0,-625,-625,256.2338871319763,258.46095942274286,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
9404,0,0,9248,9368,9368,9368,9368,9368,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-0.215,-9.84,-0.012,0.004,0.051,0,0,0.22333742915893479,0.800880184562917,0.454,0,-625,-625,254.70277493207425,257.06903924101374,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
9608,0,0,9248,9393,9393,9393,9393,9393,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-0.222,-9.84,0.036,-0.051,0.014,0,0,0.22882290987511913,0.800880184562917,0.459,0,-625,-625,253.3108547503452,255.9555030956305,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
9633,0,0,9248,9597,9597,9597,9597,9597,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035,-0.272,-9.797,0.117,-0.019,-0.046,0,0,0.20609734690806963,0.800880184562917,0.441,0,-625,-625,254.70277493207425,256.9298472228408,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
9660,0,0,9248,9622,9622,9622,9622,9622,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,-0.251,-9.833,0.004,0.012,-0.08,0,0,0.2194192286473745,0.801663824665229,0.454,0,-625,-625,253.3108547503452,255.67711905928462,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
9685,0,0,9248,9649,9649,9649,9649,9649,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,-0.201,-9.747,-0.115,0.125,-0.027,0,0,0.2241210692612468,0.800880184562917,0.459,0,-625,-625,251.91893456861612,254.84196695024718,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
9710,0,0,9248,9674,9674,9674,9674,9674,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,-0.143,-9.833,0.027,-0.155,0.038,0,0,0.23039019007974323,0.800880184562917,0.465,0,-625,-625,250.9445904414057,254.00681484120975,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
9734,0,0,9248,9699,9699,9699,9699,9699,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-0.265,-9.797,0.023,0,-0.119,0,0,0.23274111038667938,0.800880184562917,0.466,0,-625,-625,250.10943833236826,253.03247071399937,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
9766,0,0,9248,9712,9712,9699,9699,9699,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,-0.208,-9.711,0.01,0.063,0.136,0,0,0.23274111038667938,0.800880184562917,0.466,0,-625,-625,250.10943833236826,253.03247071399937,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
9794,0,0,9248,9752,9752,9755,9755,9755,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,-0.186,-9.862,0.198,0.021,0.036,0,0,0.20609734690806963,0.800880184562917,0.416,0,-625,-625,252.4757026413077,255.3987350229388,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10012,0,0,9248,9781,9781,9783,9783,9783,0,0,0,0,0,0,0,0,2020-08-08T02:18:08.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057,-0.186,-9.79,0.057,-0.036,0.008,0,0,0.21550102813581426,0.800880184562917,0.444,0,-625,-625,251.50135851409738,254.42439089572844,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10040,0,0,9987,9998,9998,10001,10001,10001,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-0.251,-9.905,-0.049,0.031,-0.129,0,0,0.17240082250865138,0.800880184562917,0.389,0,-625,-625,260.13126364081774,262.0799518952385,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10068,0,0,9987,10027,10027,10029,10029,10029,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.316,-9.711,-0.044,0.021,0.01,0,0,0.19904458598726116,0.801663824665229,0.423,0,-625,-625,257.90419135005124,260.40964767716355,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10096,0,0,9987,10055,10055,10057,10057,10057,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-0.179,-9.718,0.042,-0.068,-0.068,0,0,0.20609734690806963,0.800880184562917,0.428,0,-625,-625,256.51227116832206,259.0177274954345,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10133,0,0,9987,10083,10083,10085,10085,10085,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,-0.186,-9.711,-0.134,0.078,0.051,0,0,0.2194192286473745,0.800880184562917,0.447,0,-625,-625,254.98115896842006,257.4866152955325,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10160,0,0,9987,10111,10111,10100,10100,10100,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,-0.222,-9.84,0.027,-0.017,0.008,0,0,0.21628466823812628,0.800880184562917,0.446,0,-625,-625,255.25954300476587,257.2082312591866,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10191,0,0,10135,10146,10146,10149,10149,10149,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,-0.172,-9.847,0.021,-0.055,0.057,0,0,0.19669366568032504,0.800880184562917,0.425,0,-625,-625,256.3730791501492,258.18257538639705,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10407,0,0,10135,10178,10178,10180,10180,10180,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,-0.201,-9.696,-0.036,-0.038,0.1,0,0,0.20923190731731783,0.800880184562917,0.438,0,-625,-625,255.3987350229388,257.2082312591866,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10435,0,0,10382,10393,10393,10396,10396,10396,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,-0.38,-9.89,-0.029,0.049,0.029,0,0,0.1739681027132755,0.800880184562917,0.385,0,-625,-625,261.9407598770656,263.7502561133134,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10463,0,0,10382,10422,10422,10424,10424,10424,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.423,-9.833,0.025,0.04,-0.051,0,0,0.19591002557801296,0.800880184562917,0.43,0,-625,-625,259.43530354995323,261.52318382254686,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10491,0,0,10382,10450,10450,10452,10452,10452,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-0.143,-9.732,0.004,-0.136,-0.123,0,0,0.2084482672150058,0.800880184562917,0.434,0,-625,-625,257.7649993318783,259.8528796044719,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10528,0,0,10382,10478,10478,10480,10480,10480,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093,-0.316,-9.725,0.121,-0.042,0.01,0,0,0.21550102813581426,0.801663824665229,0.441,0,-625,-625,256.3730791501492,258.60015144091574,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10558,0,0,10382,10506,10506,10495,10495,10495,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,-0.165,-9.739,-0.036,-0.012,-0.183,0,0,0.21628466823812628,0.801663824665229,0.442,0,-625,-625,255.53792704111174,258.0433833682241,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10586,0,0,10533,10544,10544,10547,10547,10547,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,-0.1,-9.754,0.027,0.066,-0.004,0,0,0.2013955062941973,0.800880184562917,0.421,0,-625,-625,256.51227116832206,259.0177274954345,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10795,0,0,10533,10573,10573,10575,10575,10575,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-0.172,-9.675,-0.051,0.036,0.07,0,0,0.21393374793119016,0.801663824665229,0.438,0,-625,-625,255.3987350229388,257.7649993318783,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10823,0,0,10733,10782,10782,10784,10784,10784,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-0.244,-9.754,-0.021,-0.044,0.1,0,0,0.1919918250664527,0.800880184562917,0.419,0,-625,-625,259.8528796044719,261.66237584071973,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10851,0,0,10733,10810,10810,10812,10812,10812,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,-0.229,-9.847,-0.027,0.029,-0.202,0,0,0.20609734690806963,0.800880184562917,0.436,0,-625,-625,257.90419135005124,259.99207162264486,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10888,0,0,10733,10838,10838,10840,10840,10840,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-0.129,-9.847,-0.051,0.098,0.038,0,0,0.21471738803350218,0.800880184562917,0.441,0,-625,-625,256.65146318649505,258.7393434590887,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10914,0,0,10733,10866,10866,10855,10855,10855,0,0,0,0,0,0,0,0,2020-08-08T02:18:09.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,-0.258,-9.79,0.019,-0.031,-0.036,0,0,0.21393374793119016,0.801663824665229,0.441,0,-625,-625,256.09469511380337,258.18257538639705,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10943,0,0,10903,10866,10866,10903,10903,10903,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,-0.258,-9.79,0.019,-0.031,-0.036,0,0,0.18180450373639603,0.800880184562917,0.384,0,-625,-625,258.7393434590887,260.9664157498552,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
10971,0,0,10903,10930,10930,10932,10932,10932,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,-0.215,-9.775,-0.095,0.025,0.038,0,0,0.1998282260895732,0.800880184562917,0.425,0,-625,-625,257.3474232773595,259.2961115317803,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11180,0,0,10903,10958,10958,10960,10960,10960,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,-0.193,-9.639,0.004,-0.061,0.089,0,0,0.21079918752194193,0.800880184562917,0.439,0,-625,-625,256.2338871319763,258.0433833682241,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11208,0,0,11118,11167,11167,11169,11169,11169,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,-0.272,-9.775,-0.104,0.008,0.014,0,0,0.19434274537338886,0.800880184562917,0.418,0,-625,-625,259.5744955681261,261.80156785889267,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11236,0,0,11118,11195,11195,11197,11197,11197,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,-0.258,-9.969,0,-0.021,0.061,0,0,0.2084482672150058,0.800880184562917,0.437,0,-625,-625,257.4866152955325,259.8528796044719,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11262,0,0,11118,11223,11223,11225,11225,11225,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,-0.244,-9.718,0.074,0.002,0.012,0,0,0.21706830834043836,0.800880184562917,0.445,0,-625,-625,256.2338871319763,258.60015144091574,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11298,0,0,11118,11241,11241,11225,11225,11225,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,-0.229,-9.79,-0.014,-0.017,-0.138,0,0,0.21706830834043836,0.800880184562917,0.445,0,-625,-625,256.2338871319763,258.60015144091574,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11325,0,0,11265,11276,11276,11265,11265,11265,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,-0.244,-9.862,0.176,-0.136,-0.01,0,0,0.18807362455489243,0.801663824665229,0.398,0,-625,-625,258.60015144091574,260.6880317135094,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11353,0,0,11300,11311,11311,11314,11314,11314,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-0.208,-9.704,0.012,-0.008,0.014,0,0,0.18807362455489243,0.800880184562917,0.407,0,-625,-625,258.7393434590887,260.5488396953365,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11562,0,0,11300,11340,11340,11342,11342,11342,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,-0.229,-9.754,0.031,0.023,0.104,0,0,0.20217914639650938,0.800880184562917,0.431,0,-625,-625,257.3474232773595,259.15691951360736,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11590,0,0,11500,11549,11549,11551,11551,11551,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,-0.143,-9.811,0.147,-0.008,0.017,0,0,0.1888572646572045,0.800880184562917,0.419,0,-625,-625,259.8528796044719,262.2191439134114,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11621,0,0,11500,11577,11577,11579,11579,11579,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-0.186,-9.689,0.076,0,-0.078,0,0,0.20453006670344553,0.801663824665229,0.426,0,-625,-625,258.3217674045699,260.6880317135094,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11645,0,0,11500,11608,11608,11610,11610,11610,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.201,-9.761,0.019,-0.068,-0.059,0,0,0.21393374793119016,0.800880184562917,0.437,0,-625,-625,256.9298472228408,259.2961115317803,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11680,0,0,11500,11623,11623,11610,11610,11610,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,-0.272,-9.89,0.029,-0.121,0.083,0,0,0.21393374793119016,0.800880184562917,0.437,0,-625,-625,256.9298472228408,259.2961115317803,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11713,0,0,11647,11658,11658,11647,11647,11647,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,-0.287,-9.739,-0.046,-0.068,-0.017,0,0,0.18728998445258038,0.800880184562917,0.396,0,-625,-625,259.0177274954345,260.9664157498552,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11741,0,0,11688,11699,11699,11702,11702,11702,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,-0.179,-9.804,-0.11,0.004,-0.006,0,0,0.18258814383870806,0.800880184562917,0.401,0,-625,-625,259.5744955681261,261.52318382254686,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11949,0,0,11688,11728,11728,11730,11730,11730,0,0,0,0,0,0,0,0,2020-08-08T02:18:10.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,-0.201,-9.811,0.063,-0.106,-0.04,0,0,0.20061186619188529,0.800880184562917,0.43,0,-625,-625,257.90419135005124,259.71368758629905,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
11989,0,0,11833,11936,11936,11938,11938,11938,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,-0.172,-9.682,-0.012,0.029,-0.057,0,0,0.1904245448618286,0.800880184562917,0.417,0,-625,-625,259.71368758629905,261.52318382254686,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12012,0,0,11833,11967,11967,11956,11956,11956,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-0.158,-9.818,-0.012,0.036,-0.087,0,0,0.1951263854757009,0.800880184562917,0.414,0,-625,-625,258.7393434590887,260.9664157498552,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12041,0,0,12001,11967,11967,12001,12001,12001,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-0.158,-9.818,-0.012,0.036,-0.087,0,0,0.17004990220171523,0.800880184562917,0.377,0,-625,-625,260.6880317135094,262.77591198610304,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12069,0,0,12001,12028,12028,12030,12030,12030,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-0.15,-9.826,0.106,-0.04,0.049,0,0,0.1904245448618286,0.800880184562917,0.42,0,-625,-625,259.15691951360736,260.9664157498552,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12097,0,0,12001,12056,12056,12058,12058,12058,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,-0.136,-9.704,0,-0.102,0.038,0,0,0.20374642660113348,0.800880184562917,0.425,0,-625,-625,257.62580731370537,259.71368758629905,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12125,0,0,12001,12084,12084,12086,12086,12086,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-0.208,-9.761,0.074,-0.012,0.002,0,0,0.21550102813581426,0.800880184562917,0.431,0,-625,-625,256.3730791501492,258.46095942274286,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12335,0,0,12001,12112,12112,12114,12114,12114,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,-0.208,-9.84,0.036,0.012,0.061,0,0,0.2194192286473745,0.800880184562917,0.436,0,-625,-625,255.3987350229388,257.4866152955325,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12372,0,0,12224,12322,12322,12324,12324,12324,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.136,-9.79,0.068,-0.01,-0.014,0,0,0.1998282260895732,0.800880184562917,0.419,0,-625,-625,258.60015144091574,260.9664157498552,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12407,0,0,12224,12350,12350,12339,12339,12339,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-0.244,-9.747,0.093,-0.059,-0.014,0,0,0.2013955062941973,0.800880184562917,0.431,0,-625,-625,258.60015144091574,260.2704556589907,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12434,0,0,12374,12385,12385,12374,12374,12374,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,-0.229,-9.797,0.091,-0.095,-0.164,0,0,0.18650634435026833,0.801663824665229,0.396,0,-625,-625,259.0177274954345,261.52318382254686,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12462,0,0,12409,12420,12420,12423,12423,12423,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,-0.244,-9.797,0.006,-0.031,-0.108,0,0,0.18650634435026833,0.801663824665229,0.396,0,-625,-625,259.2961115317803,261.66237584071973,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12490,0,0,12409,12449,12449,12451,12451,12451,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,-0.172,-9.768,-0.021,-0.04,0.01,0,0,0.20609734690806963,0.800880184562917,0.424,0,-625,-625,257.3474232773595,259.71368758629905,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12521,0,0,12409,12477,12477,12479,12479,12479,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,-0.215,-9.869,-0.017,-0.036,0.136,0,0,0.21550102813581426,0.801663824665229,0.44,0,-625,-625,256.09469511380337,258.46095942274286,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12731,0,0,12409,12508,12508,12510,12510,12510,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,-0.208,-9.79,0.038,-0.019,0.055,0,0,0.21863558854506246,0.800880184562917,0.433,0,-625,-625,255.25954300476587,257.7649993318783,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12768,0,0,12621,12718,12718,12720,12720,12720,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,-0.222,-9.732,-0.029,0.112,0.187,0,0,0.19904458598726116,0.801663824665229,0.422,0,-625,-625,259.43530354995323,261.3839918043739,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12803,0,0,12621,12746,12746,12735,12735,12735,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,-0.201,-9.783,0.044,-0.076,-0.187,0,0,0.20609734690806963,0.800880184562917,0.426,0,-625,-625,257.90419135005124,260.6880317135094,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12830,0,0,12770,12781,12781,12770,12770,12770,0,0,0,0,0,0,0,0,2020-08-08T02:18:11.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-0.251,-9.84,0.08,0.063,0.063,0,0,0.18572270424795628,0.800880184562917,0.391,0,-625,-625,259.71368758629905,262.0799518952385,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12858,0,0,12805,12816,12816,12819,12819,12819,0,0,0,0,0,0,0,0,2020-08-08T02:18:12.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-0.201,-9.718,0.042,-0.068,0.08,0,0,0.18415542404333216,0.800880184562917,0.391,0,-625,-625,259.99207162264486,262.2191439134114,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12889,0,0,12805,12845,12845,12847,12847,12847,0,0,0,0,0,0,0,0,2020-08-08T02:18:12.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,-0.193,-9.818,0.102,0.025,0.002,0,0,0.19669366568032504,0.800880184562917,0.428,0,-625,-625,258.60015144091574,260.40964767716355,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
12917,0,0,12805,12876,12876,12878,12878,12878,0,0,0,0,0,0,0,0,2020-08-08T02:18:12.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,-0.265,-9.718,0.01,-0.031,-0.063,0,0,0.20766462711269373,0.800880184562917,0.433,0,-625,-625,257.06903924101374,259.15691951360736,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
13126,0,0,12805,12904,12904,12906,12906,12906,0,0,0,0,0,0,0,0,2020-08-08T02:18:12.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-0.222,-9.653,0.012,-0.031,-0.012,0,0,0.21550102813581426,0.800880184562917,0.438,0,-625,-625,255.9555030956305,258.0433833682241,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
