write_millis,ecu_millis,breakout_millis,gps_millis,imu_millis,accel_millis,analogx1_millis,analogx2_millis,analogx3_millis,thermo_millis,rpm,time,syncloss_count,syncloss_code,lat,lon,elev,unixtime,ground_speed,afr,fuelload,spark_advance,baro,map,mat,clnt_temp,tps,batt,oil_press,ltcl_timing,ve1,ve2,egt,maf,in_temp,ax,ay,az,imu_x,imu_y,imu_z,susp_pot_1_FL,susp_pot_2_FR,susp_pot_4_RL,susp_pot_3_RR,oil_temp,amb_air_temp,brake1,brake2,rad_in,rad_out,steering,thermo_1,thermo_2,thermo_3,thermo_4
70431,0,0,68427,70395,70395,70395,70395,70395,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.569,-7.419,0.237,-0.438,0,0.213,0,0,0.34558528511961484,0.800880184562917,0.453,0,-625,-625,234.65912431517523,228.5346755155672,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
70456,0,0,68427,70420,70420,70420,70420,70420,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.431,-2.183,-1.257,-0.788,0.023,0.034,0,0,0.32050880184562924,0.801663824665229,0.447,0,-625,-625,236.7470045877689,230.34417175181505,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
70492,0,0,68427,70445,70445,70445,70445,70445,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.049,-7.29,-8.77,0.903,-0.01,-0.053,0,0,0.3009177992878279,0.800880184562917,0.442,0,-625,-625,239.11326889670835,235.6334684423856,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
70717,0,0,68427,70470,70470,70459,70459,70459,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.221,-6.572,-8.375,0.144,0.023,-0.063,0,0,0.28759591754852304,0.801663824665229,0.433,0,-625,-625,239.9484210057458,234.38074027882942,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
70752,0,0,68427,70695,70695,70684,70684,70684,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,-7.24,-11.011,0.438,0.193,0.029,0,0,0.16926626209940318,0.7977456241536687,0.309,0,-625,-625,254.98115896842006,252.61489465948063,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
70779,0,0,68427,70730,70730,70719,70719,70719,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039,7.577,-13.137,-1.303,0.04,-0.102,0,0,0.16456442148553085,0.800880184562917,0.313,0,-625,-625,254.98115896842006,251.2229744777515,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
70804,0,0,68427,70768,70768,70768,70768,70768,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.627,-6.802,-13.798,0.784,0.095,-0.087,0,0,0.18572270424795628,0.800880184562917,0.364,0,-625,-625,255.8163110774576,253.3108547503452,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
70829,0,0,68427,70793,70793,70793,70793,70793,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.543,10.386,-8.82,-1.152,0.155,-0.01,0,0,0.2100155474196299,0.801663824665229,0.396,0,-625,-625,254.14600685938262,249.6918622778495,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
70854,0,0,68427,70818,70818,70818,70818,70818,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.792,-6.629,-9.366,1.122,-0.208,-0.044,0,0,0.2194192286473745,0.801663824665229,0.405,0,-625,-625,254.00681484120975,253.3108547503452,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
70879,0,0,68427,70843,70843,70843,70843,70843,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.334,-0.38,-8.468,-0.943,-0.006,0.057,0,0,0.22803926977280706,0.800880184562917,0.436,0,-625,-625,251.64055053227025,247.74317402342876,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71099,0,0,68427,70868,70868,70868,70868,70868,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.273,5.142,-12.699,0.372,-0.112,0.155,0,0,0.23352475048899143,0.801663824665229,0.419,0,-625,-625,251.50135851409738,250.52701438688695,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71127,0,0,68427,71088,71088,71088,71088,71088,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343,-2.413,-5.53,-0.798,0.063,-0.012,0,0,0.18728998445258038,0.801663824665229,0.362,0,-625,-625,256.7906552046679,254.42439089572844,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71152,0,0,68427,71116,71116,71116,71116,71116,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005,5.3,-14.89,-0.786,0.213,0.098,0,0,0.20374642660113348,0.801663824665229,0.393,0,-625,-625,256.09469511380337,254.14600685938262,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71177,0,0,68427,71141,71141,71141,71141,71141,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.476,-14.487,-5.904,0.632,-0.178,0.002,0,0,0.21863558854506246,0.801663824665229,0.402,0,-625,-625,255.25954300476587,256.65146318649505,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71202,0,0,68427,71166,71166,71166,71166,71166,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,4.618,-1.551,-0.824,0.031,0.076,0,0,0.22803926977280706,0.801663824665229,0.422,0,-625,-625,252.89327869582638,251.50135851409738,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71227,0,0,68427,71191,71191,71191,71191,71191,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.248,-11.32,-4.079,0.948,0.193,0.138,0,0,0.23117383018205528,0.801663824665229,0.42,0,-625,-625,252.89327869582638,254.42439089572844,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71252,0,0,68427,71216,71216,71216,71216,71216,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.269,-2.32,-0.344,-0.843,0.112,-0.031,0,0,0.23587567079592758,0.800880184562917,0.425,0,-625,-625,251.2229744777515,249.83105429602244,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71280,0,0,68427,71241,71241,71241,71241,71241,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.895,-17.253,-2.959,0.963,0.208,0.115,0,0,0.23665931089823966,0.801663824665229,0.435,0,-625,-625,250.52701438688695,250.66620640505988,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71492,0,0,68427,71269,71269,71269,71269,71269,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.268,-16.635,-2.348,0.813,-0.319,0.004,0,0,0.23509203069361556,0.800880184562917,0.414,0,-625,-625,250.52701438688695,252.89327869582638,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71517,0,0,68427,71481,71481,71481,71481,71481,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.616,-8.274,-3.907,0.647,0.076,-0.038,0,0,0.19669366568032504,0.801663824665229,0.379,0,-625,-625,252.3365106231348,246.62963787804551,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71542,0,0,68427,71506,71506,71506,71506,71506,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.453,10.077,-17.985,-0.826,0.147,-0.025,0,0,0.21315010782887808,0.800880184562917,0.417,0,-625,-625,251.08378245957863,245.37690971448927,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71567,0,0,68427,71531,71531,71531,71531,71531,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.753,-15.981,-2.801,0.837,-0.025,-0.004,0,0,0.22020286874968656,0.801663824665229,0.433,0,-625,-625,250.9445904414057,247.46478998708295,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71592,0,0,68427,71556,71556,71556,71556,71556,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.306,-2.348,-1.594,-0.937,0.085,0.153,0,0,0.22960654997743118,0.800880184562917,0.431,0,-625,-625,249.83105429602244,244.54175760545183,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71620,0,0,68427,71581,71581,71581,71581,71581,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861,-18.488,-3.857,0.754,-0.217,-0.127,0,0,0.22960654997743118,0.801663824665229,0.431,0,-625,-625,249.83105429602244,247.18640595073714,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71645,0,0,68427,71609,71609,71609,71609,71609,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.248,-2.248,-10.652,0.379,-0.253,0.225,0,0,0.23117383018205528,0.800880184562917,0.426,0,-625,-625,249.83105429602244,248.71751815063914,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71670,0,0,68427,71634,71634,71634,71634,71634,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.614,4.324,-11.621,-0.426,0.253,-0.04,0,0,0.23195747028436733,0.801663824665229,0.425,0,-625,-625,248.71751815063914,245.2377176963164,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71874,0,0,68427,71659,71659,71659,71659,71659,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78,9.452,-17.77,0.34,-0.115,0.014,0,0,0.23509203069361556,0.800880184562917,0.425,0,-625,-625,248.99590218698495,247.32559796891007,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71899,0,0,68427,71863,71863,71863,71863,71863,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.615,-4.647,-8.037,0.647,0.076,-0.102,0,0,0.20766462711269373,0.801663824665229,0.401,0,-625,-625,252.89327869582638,251.91893456861612,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71924,0,0,68427,71888,71888,71888,71888,71888,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,3.34,-5.961,-0.888,0.315,0.021,0,0,0.2194192286473745,0.801663824665229,0.423,0,-625,-625,251.50135851409738,249.6918622778495,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71951,0,0,68427,71913,71913,71913,71913,71913,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.565,-13.582,-6.816,0.914,-0.014,-0.102,0,0,0.22490470936355889,0.800880184562917,0.424,0,-625,-625,250.80539842323282,250.9445904414057,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71974,0,0,68427,71929,71929,71913,71913,71913,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,14.049,-23.717,-0.364,-0.285,-0.238,0,0,0.22490470936355889,0.800880184562917,0.424,0,-625,-625,250.80539842323282,250.9445904414057,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
71998,0,0,68427,71929,71929,71963,71963,71963,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,14.049,-23.717,-0.364,-0.285,-0.238,0,0,0.19120818496414063,0.800880184562917,0.326,0,-625,-625,253.8676228230368,254.42439089572844,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72027,0,0,68427,71977,71976,71963,71963,71963,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.925,5.293,-7.865,-0.368,0.166,0.002,0,0,0.19120818496414063,0.800880184562917,0.326,0,-625,-625,253.8676228230368,254.42439089572844,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72055,0,0,68427,72013,72013,72016,72016,72016,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.937,-12.009,-6.838,0.937,0.072,0.164,0,0,0.19277546516876476,0.801663824665229,0.346,0,-625,-625,255.120350986593,253.3108547503452,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72258,0,0,68427,72042,72042,72044,72044,72044,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.038,-7.24,-10.666,0.588,-0.236,0.178,0,0,0.2084482672150058,0.800880184562917,0.389,0,-625,-625,254.14600685938262,254.70277493207425,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72289,0,0,68427,72237,72237,72217,72217,72217,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.652,-11.772,-4.216,0.79,-0.01,-0.059,0,0,0.18807362455489243,0.801663824665229,0.346,0,-625,-625,258.46095942274286,257.90419135005124,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72327,0,0,68427,72275,72275,72278,72278,72278,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.984,-2.93,-16.384,0.969,-0.262,-0.055,0,0,0.18180450373639603,0.801663824665229,0.356,0,-625,-625,259.43530354995323,259.0177274954345,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72356,0,0,68427,72305,72305,72294,72294,72294,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.997,2.621,-18.194,0.745,-0.204,-0.036,0,0,0.1919918250664527,0.800880184562917,0.36,0,-625,-625,259.43530354995323,259.8528796044719,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72385,0,0,68427,72342,72342,72345,72345,72345,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,-1.63,-2.83,-0.82,-0.083,-0.074,0,0,0.2437120718190481,0.800880184562917,0.392,0,-625,-625,244.82014164179765,239.5308449512271,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72414,0,0,68427,72372,72372,72374,72374,72374,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.161,4.266,-0.739,-1.095,0.121,0.025,0,0,0.23744295100055168,0.800880184562917,0.411,0,-625,-625,246.07286980535383,240.78357311478328,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72443,0,0,68427,72401,72401,72403,72403,72403,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057,7.779,-12.67,-0.754,0.008,0.085,0,0,0.23430839059130348,0.7993129043582928,0.419,0,-625,-625,246.62963787804551,240.08761302391872,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72649,0,0,68427,72430,72430,72432,72432,72432,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.138,1.156,-12.986,0.036,0.1,0.014,0,0,0.23195747028436733,0.800880184562917,0.43,0,-625,-625,247.18640595073714,241.06195715112915,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72678,0,0,68427,72628,72627,72616,72616,72616,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.964,10.752,-17.404,0.443,-0.291,-0.04,0,0,0.17788630322483576,0.800880184562917,0.32,0,-625,-625,256.51227116832206,252.61489465948063,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72707,0,0,68427,72664,72664,72667,72667,72667,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.235,12.541,-14.969,-0.724,0.115,0.07,0,0,0.18415542404333216,0.801663824665229,0.367,0,-625,-625,257.4866152955325,253.72843080486393,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72737,0,0,68427,72694,72694,72696,72696,72696,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.335,9.617,-20.751,-0.287,0.144,-0.176,0,0,0.20531370680575758,0.800880184562917,0.387,0,-625,-625,255.53792704111174,252.61489465948063,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72767,0,0,68427,72723,72723,72726,72726,72726,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.292,-9.768,-3.483,0.553,0.074,0.014,0,0,0.20923190731731783,0.7969619840513565,0.407,0,-625,-625,253.589238786691,245.79448576900802,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72791,0,0,68427,72753,72753,72756,72756,72756,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.196,-15.945,-2.291,0.703,0.279,-0.051,0,0,0.2194192286473745,0.801663824665229,0.402,0,-625,-625,253.03247071399937,246.49044585987258,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72822,0,0,68427,72770,72769,72756,72756,72756,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.878,12.433,-14.358,-0.161,-0.315,-0.119,0,0,0.2194192286473745,0.801663824665229,0.402,0,-625,-625,253.03247071399937,246.49044585987258,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
72860,0,0,68427,72808,72808,72811,72811,72811,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311,-0.617,-1.134,-1.118,0.155,0.031,0,0,0.19434274537338886,0.801663824665229,0.377,0,-625,-625,255.120350986593,251.50135851409738,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73063,0,0,68427,72838,72838,72827,72827,72827,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.624,6.141,-5.882,-1.286,-0.014,0.004,0,0,0.20531370680575758,0.801663824665229,0.382,0,-625,-625,254.84196695024718,248.29994209612045,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73099,0,0,68427,73042,73042,73022,73022,73022,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.338,5.257,-13.281,-0.249,0.061,0.072,0,0,0.18102086363408396,0.7953947038467326,0.326,0,-625,-625,260.8272237316823,257.4866152955325,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73123,0,0,68427,73080,73080,73088,73088,73088,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.528,2.535,-2.995,-1.103,-0.17,-0.164,0,0,0.17161718240633933,0.800880184562917,0.337,0,-625,-625,261.66237584071973,259.8528796044719,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73147,0,0,68427,73102,73101,73088,73088,73088,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.837,-2.593,-4.733,-0.871,0.415,-0.051,0,0,0.17161718240633933,0.800880184562917,0.337,0,-625,-625,261.66237584071973,259.8528796044719,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73175,0,0,68427,73136,73136,73136,73136,73136,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.621,-4.359,-11.743,1.114,-0.189,0.057,0,0,0.18728998445258038,0.800880184562917,0.357,0,-625,-625,261.52318382254686,261.3839918043739,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73200,0,0,68427,73164,73164,73164,73164,73164,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.677,5.875,-9.826,-0.183,-0.189,-0.027,0,0,0.2013955062941973,0.801663824665229,0.399,0,-625,-625,259.0177274954345,257.4866152955325,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73225,0,0,68427,73189,73189,73189,73189,73189,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43,-3.627,-10.551,0.453,0.055,-0.076,0,0,0.21236646772656603,0.801663824665229,0.402,0,-625,-625,257.4866152955325,256.2338871319763,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73250,0,0,68427,73214,73214,73214,73214,73214,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.017,2.894,-10.005,-0.63,-0.106,-0.008,0,0,0.2217701489543107,0.800880184562917,0.412,0,-625,-625,255.67711905928462,254.00681484120975,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73466,0,0,68427,73239,73239,73239,73239,73239,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.176,-11.018,-4.115,0.726,0.123,0.029,0,0,0.22568834946587094,0.800880184562917,0.422,0,-625,-625,255.120350986593,255.9555030956305,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73509,0,0,68427,73452,73452,73455,73455,73455,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.225,-7.225,-6.73,0.462,0.07,-0.253,0,0,0.1951263854757009,0.800880184562917,0.352,0,-625,-625,257.4866152955325,255.8163110774576,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73539,0,0,68427,73487,73487,73476,73476,73476,0,0,0,0,0,46.7333451,-117.1528041,762252,2026-05-02T02:41:51.000Z,0.10960987831066571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.759,-2.061,-5.006,-0.564,0.11,-0.023,0,0,0.19591002557801296,0.800880184562917,0.366,0,-625,-625,257.7649993318783,255.67711905928462,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73569,0,0,73514,73525,73525,73528,73528,73528,0,0,0,0,0,46.7333466,-117.1528048,761570,2026-05-02T02:41:56.000Z,0.12526843235504653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.672,7.211,-9.768,-0.914,0.059,-0.07,0,0,0.19277546516876476,0.801663824665229,0.36,0,-625,-625,258.46095942274286,258.0433833682241,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
73599,0,0,73514,73555,73555,73558,73558,73558,0,0,0,0,0,46.7333466,-117.1528048,761570,2026-05-02T02:41:56.000Z,0.12526843235504653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.989,9.438,-12.62,-0.803,-0.102,0.044,0,0,0.20531370680575758,0.800880184562917,0.386,0,-625,-625,257.3474232773595,256.09469511380337,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
