write_millis,ecu_millis,breakout_millis,gps_millis,imu_millis,accel_millis,analogx1_millis,analogx2_millis,analogx3_millis,thermo_millis,rpm,time,syncloss_count,syncloss_code,lat,lon,elev,unixtime,ground_speed,afr,fuelload,spark_advance,baro,map,mat,clnt_temp,tps,batt,oil_press,ltcl_timing,ve1,ve2,egt,maf,in_temp,ax,ay,az,imu_x,imu_y,imu_z,susp_pot_1_FL,susp_pot_2_FR,susp_pot_4_RL,susp_pot_3_RR,oil_temp,amb_air_temp,brake1,brake2,rad_in,rad_out,steering,thermo_1,thermo_2,thermo_3,thermo_4
40646,0,0,38778,40607,40607,40607,40607,40607,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.273,-10.307,-2.004,0.575,-0.095,0.257,0,0,0.17240082250865138,0.801663824665229,0.321,0,-625,-625,266.25571244042584,269.59632087657565,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
40861,0,0,38778,40635,40635,40635,40635,40635,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-12.555,0.179,0.56,-0.074,0.019,0,0,0.1755353829178996,0.801663824665229,0.336,0,-625,-625,265.2813683132154,268.9003607857111,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
40899,0,0,38778,40839,40839,40828,40828,40828,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.937,9.718,-15.227,-0.639,0.095,0.002,0,0,0.15672802046241036,0.800880184562917,0.288,0,-625,-625,267.64763262215484,266.5340964767716,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
40928,0,0,38778,40877,40877,40866,40866,40866,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.993,9.804,-15.694,-0.622,0.108,0.023,0,0,0.14340613872310548,0.8000965444606049,0.247,0,-625,-625,269.4571288584027,268.76116876753815,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
40957,0,0,38778,40914,40914,40917,40917,40917,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.081,6.601,-13.877,-0.626,0.051,-0.087,0,0,0.15672802046241036,0.800880184562917,0.293,0,-625,-625,269.4571288584027,269.039552803884,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
40986,0,0,38778,40944,40944,40946,40946,40946,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,13.862,-13.338,-0.419,-0.072,-0.036,0,0,0.16769898189477908,0.801663824665229,0.308,0,-625,-625,268.34359271301946,269.7355128947485,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41018,0,0,38778,40973,40973,40975,40975,40975,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.824,9.747,-22.69,-0.051,-0.193,-0.098,0,0,0.17475174281558753,0.800880184562917,0.316,0,-625,-625,266.9516725312904,269.7355128947485,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41042,0,0,38778,41005,41005,41007,41007,41007,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093,-17.224,-0.208,0.487,0.112,0.006,0,0,0.17631902302021163,0.801663824665229,0.325,0,-625,-625,265.5597523495612,265.2813683132154,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41245,0,0,38778,41021,41020,41007,41007,41007,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063,8.511,-24.96,0.287,0.091,0.057,0,0,0.17631902302021163,0.801663824665229,0.325,0,-625,-625,265.5597523495612,265.2813683132154,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41269,0,0,38778,41224,41224,41211,41211,41211,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337,10.407,-16.613,-0.939,0.012,-0.138,0,0,0.12930061688148856,0.801663824665229,0.259,0,-625,-625,273.9112734399358,275.85996169435657,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41294,0,0,38778,41258,41258,41258,41258,41258,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,-11.068,-6.342,0.796,-0.191,-0.01,0,0,0.15829530066703446,0.801663824665229,0.279,0,-625,-625,272.7977372945525,274.3288494944546,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41319,0,0,38778,41283,41283,41283,41283,41283,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855,-2.118,-15.342,0.468,-0.134,-0.031,0,0,0.1739681027132755,0.800880184562917,0.317,0,-625,-625,269.7355128947485,270.15308894926727,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41347,0,0,38778,41308,41308,41308,41308,41308,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,13.431,-12.275,-1.007,-0.042,-0.155,0,0,0.18102086363408396,0.800880184562917,0.332,0,-625,-625,266.8124805131174,266.39490445859866,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41372,0,0,38778,41336,41336,41336,41336,41336,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258,6.96,-14.387,-0.928,0.008,-0.014,0,0,0.18102086363408396,0.800880184562917,0.326,0,-625,-625,265.83813638590703,265.2813683132154,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41397,0,0,38778,41361,41361,41361,41361,41361,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071,-12.735,-7.642,0.886,-0.027,-0.04,0,0,0.18415542404333216,0.800880184562917,0.333,0,-625,-625,265.42056033138834,268.0652086766736,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41422,0,0,38778,41386,41386,41386,41386,41386,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.975,10.86,-17.03,-0.328,0.166,-0.168,0,0,0.18728998445258038,0.800880184562917,0.336,0,-625,-625,263.4718720769676,263.6110640951405,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41639,0,0,38778,41411,41411,41411,41411,41411,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,2.061,-7.771,-0.62,0.08,-0.087,0,0,0.20061186619188529,0.801663824665229,0.349,0,-625,-625,259.15691951360736,253.03247071399937,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41668,0,0,38778,41626,41626,41628,41628,41628,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.016,-13.683,-4.79,0.95,0.019,0.142,0,0,0.1590789407693465,0.801663824665229,0.312,0,-625,-625,263.3326800587947,257.06903924101374,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41699,0,0,38778,41655,41655,41657,41657,41657,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.621,-16.19,2.147,0.737,-0.01,0.125,0,0,0.1684826219970911,0.7993129043582928,0.312,0,-625,-625,262.63671996793016,257.06903924101374,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41737,0,0,38778,41686,41686,41688,41688,41688,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657,8.526,-12.088,-0.262,-0.085,0.112,0,0,0.17083354230402728,0.801663824665229,0.327,0,-625,-625,262.4975279497572,257.62580731370537,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41773,0,0,38778,41715,41715,41704,41704,41704,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.532,-14.451,-10.695,-0.098,-0.328,-0.046,0,0,0.17631902302021163,0.801663824665229,0.314,0,-625,-625,262.3583359315843,258.87853547726155,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41797,0,0,38778,41752,41752,41762,41762,41762,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.939,11.894,-2.434,-1.646,-0.04,-0.083,0,0,0.14183885851848135,0.800880184562917,0.288,0,-625,-625,264.446216204178,263.7502561133134,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
41821,0,0,38778,41776,41775,41762,41762,41762,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.566,-9.761,-9.66,1.467,-0.323,-0.172,0,0,0.14183885851848135,0.800880184562917,0.288,0,-625,-625,264.446216204178,263.7502561133134,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42025,0,0,38778,41810,41810,41810,41810,41810,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.894,13.69,-9.984,-1.22,0.138,-0.27,0,0,0.16613170169015498,0.801663824665229,0.297,0,-625,-625,265.97732840407997,261.52318382254686,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42053,0,0,38778,42014,42014,42014,42014,42014,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.742,-3.268,-4.561,-0.262,-0.002,-0.021,0,0,0.16378078138321883,0.801663824665229,0.314,0,-625,-625,266.9516725312904,265.5597523495612,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42078,0,0,38778,42042,42042,42042,42042,42042,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.177,-11.693,0.222,-0.129,0.036,-0.057,0,0,0.17475174281558753,0.801663824665229,0.332,0,-625,-625,265.5597523495612,263.88944813148635,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42103,0,0,38778,42067,42067,42067,42067,42067,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012,-0.351,-12.419,0.813,-0.063,0.155,0,0,0.18258814383870806,0.801663824665229,0.328,0,-625,-625,264.7246002405238,266.11652042225285,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42129,0,0,38778,42092,42092,42092,42092,42092,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,5.624,-16.894,-0.933,-0.072,-0.012,0,0,0.18415542404333216,0.800880184562917,0.347,0,-625,-625,263.3326800587947,262.63671996793016,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42154,0,0,38778,42118,42118,42118,42118,42118,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.332,4.948,-9.071,-0.541,0.051,0.112,0,0,0.18493906414564426,0.801663824665229,0.341,0,-625,-625,262.0799518952385,260.6880317135094,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42186,0,0,38778,42143,42143,42143,42143,42143,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.657,-9.208,-3.34,1.071,-0.136,-0.04,0,0,0.18258814383870806,0.801663824665229,0.334,0,-625,-625,262.3583359315843,265.2813683132154,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42215,0,0,38778,42170,42170,42175,42175,42175,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.502,1.774,-13.733,0.504,-0.115,0.014,0,0,0.17631902302021163,0.801663824665229,0.323,0,-625,-625,261.66237584071973,260.5488396953365,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42423,0,0,38778,42202,42202,42204,42204,42204,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539,-7.793,-5.552,0.289,-0.006,-0.042,0,0,0.18102086363408396,0.7993129043582928,0.327,0,-625,-625,261.10560776802816,260.13126364081774,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42452,0,0,38778,42410,42410,42412,42412,42412,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.607,5.868,-6.349,-0.558,0.014,-0.021,0,0,0.16299714128090675,0.800880184562917,0.312,0,-625,-625,267.78682464032784,266.8124805131174,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42476,0,0,38778,42439,42439,42441,42441,42441,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.488,5.444,-10.817,-0.901,-0.14,-0.083,0,0,0.1739681027132755,0.800880184562917,0.312,0,-625,-625,265.97732840407997,264.86379225869666,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42500,0,0,38778,42455,42454,42441,42441,42441,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229,-14.789,-2.621,0.873,-0.132,0.031,0,0,0.1739681027132755,0.800880184562917,0.312,0,-625,-625,265.97732840407997,264.86379225869666,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42530,0,0,38778,42455,42454,42441,42441,42441,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229,-14.789,-2.621,0.873,-0.132,0.031,0,0,0.1739681027132755,0.800880184562917,0.312,0,-625,-625,265.97732840407997,264.86379225869666,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42559,0,0,38778,42516,42516,42519,42519,42519,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.359,2.557,-15.838,-0.588,-0.074,-0.155,0,0,0.151242539746226,0.800880184562917,0.284,0,-625,-625,270.57066500378596,271.9625851855151,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42588,0,0,38778,42546,42546,42548,42548,42548,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.587,4.568,-17.418,0.315,-0.204,0.087,0,0,0.16613170169015498,0.801663824665229,0.317,0,-625,-625,268.9003607857111,272.38016124003383,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42617,0,0,38778,42575,42575,42577,42577,42577,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.233,6.263,-16.534,0.564,0,0.014,0,0,0.16926626209940318,0.801663824665229,0.322,0,-625,-625,267.23005656763615,270.15308894926727,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42837,0,0,38778,42604,42604,42606,42606,42606,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.167,-1.752,-11.463,0.732,-0.029,0.144,0,0,0.17631902302021163,0.801663824665229,0.31,0,-625,-625,265.97732840407997,267.78682464032784,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42866,0,0,38778,42824,42824,42826,42826,42826,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.659,14.502,-11.154,-0.916,0.014,-0.014,0,0,0.1559443803600983,0.800880184562917,0.296,0,-625,-625,269.87470491292146,264.7246002405238,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42897,0,0,38778,42853,42853,42855,42855,42855,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.854,-1.35,-13.015,-0.767,0.021,0.031,0,0,0.16769898189477908,0.801663824665229,0.307,0,-625,-625,268.34359271301946,265.5597523495612,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42935,0,0,38778,42884,42884,42886,42886,42886,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.169,7.067,-17.928,0.53,-0.072,-0.196,0,0,0.17083354230402728,0.801663824665229,0.312,0,-625,-625,267.78682464032784,267.9260166585007,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42964,0,0,38778,42913,42913,42902,42902,42902,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.788,-4.482,-11.255,0.617,-0.125,-0.031,0,0,0.1684826219970911,0.800880184562917,0.322,0,-625,-625,267.0908645494633,263.6110640951405,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
42993,0,0,38778,42950,42950,42953,42953,42953,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.257,6.507,-17.497,0.315,-0.008,-0.134,0,0,0.15829530066703446,0.801663824665229,0.286,0,-625,-625,269.1787448220569,269.87470491292146,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43022,0,0,38778,42980,42980,42982,42982,42982,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941,-4.187,-4.798,0.839,0.002,0.198,0,0,0.16769898189477908,0.8000965444606049,0.304,0,-625,-625,267.64763262215484,266.9516725312904,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43233,0,0,38778,43009,43009,43011,43011,43011,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4,-9.222,-2.966,0.786,-0.072,0.166,0,0,0.1739681027132755,0.800880184562917,0.313,0,-625,-625,266.25571244042584,265.2813683132154,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43274,0,0,38778,43220,43220,43222,43222,43222,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.894,3.045,-7.656,-0.311,-0.04,-0.161,0,0,0.16769898189477908,0.801663824665229,0.321,0,-625,-625,269.87470491292146,267.9260166585007,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43298,0,0,38778,43252,43252,43241,43241,43241,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.626,12.167,-15.299,-0.362,-0.153,-0.2,0,0,0.16299714128090675,0.801663824665229,0.313,0,-625,-625,269.87470491292146,267.78682464032784,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43325,0,0,38778,43252,43252,43241,43241,43241,0,0,0,0,0,46.7333664,-117.1528407,755044,2026-05-02T02:51:59.000Z,0.07829277022190408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.626,12.167,-15.299,-0.362,-0.153,-0.2,0,0,0.16299714128090675,0.801663824665229,0.313,0,-625,-625,269.87470491292146,267.78682464032784,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43354,0,0,43300,43311,43311,43314,43314,43314,0,0,0,0,0,46.733383,-117.1528172,757596,2026-05-02T02:52:03.000Z,0.049212598425196846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709,-6.873,-9.804,0.796,0.036,0.289,0,0,0.14889161943928983,0.800880184562917,0.285,0,-625,-625,272.65854527637964,272.7977372945525,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43383,0,0,43300,43341,43341,43343,43343,43343,0,0,0,0,0,46.733383,-117.1528172,757596,2026-05-02T02:52:03.000Z,0.049212598425196846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.035,-12.706,-0.553,0.605,-0.017,-0.034,0,0,0.166915341792467,0.801663824665229,0.299,0,-625,-625,270.01389693109434,269.1787448220569,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43412,0,0,43300,43370,43370,43372,43372,43372,0,0,0,0,0,46.733383,-117.1528172,757596,2026-05-02T02:52:03.000Z,0.049212598425196846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.766,-10.91,0.732,0.019,0,0.191,0,0,0.17083354230402728,0.800880184562917,0.311,0,-625,-625,268.0652086766736,266.5340964767716,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43623,0,0,43300,43399,43399,43401,43401,43401,0,0,0,0,0,46.733383,-117.1528172,757596,2026-05-02T02:52:03.000Z,0.049212598425196846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.177,2.154,-5.056,-0.69,0.021,0.036,0,0,0.1755353829178996,0.800880184562917,0.317,0,-625,-625,266.9516725312904,265.5597523495612,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43661,0,0,43511,43610,43610,43612,43612,43612,0,0,0,0,0,46.7333837,-117.1528156,757797,2026-05-02T02:52:04.000Z,0.14987473156764494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.574,-0.014,-14.236,0.899,-0.166,0.208,0,0,0.16456442148553085,0.800880184562917,0.314,0,-625,-625,271.12743307647764,273.21531334907127,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43697,0,0,43511,43639,43639,43628,43628,43628,0,0,0,0,0,46.7333837,-117.1528156,757797,2026-05-02T02:52:04.000Z,0.14987473156764494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,-15.263,0.359,1.031,-0.1,-0.042,0,0,0.16613170169015498,0.8000965444606049,0.316,0,-625,-625,270.01389693109434,269.039552803884,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43725,0,0,43664,43675,43675,43664,43664,43664,0,0,0,0,0,46.7333841,-117.1528149,757885,2026-05-02T02:52:04.000Z,0.06263421617752327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.933,10.206,-18.072,0.573,-0.061,-0.027,0,0,0.14889161943928983,0.801663824665229,0.258,0,-625,-625,270.7098570219589,270.29228096744015,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43754,0,0,43700,43711,43711,43714,43714,43714,0,0,0,0,0,46.7333844,-117.1528141,757968,2026-05-02T02:52:04.000Z,0.03355404438081603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.133,5.509,-13.13,-0.355,-0.034,-0.083,0,0,0.1543771001554742,0.800880184562917,0.277,0,-625,-625,271.68420114916927,274.18965747628164,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43783,0,0,43700,43741,43741,43743,43743,43743,0,0,0,0,0,46.7333844,-117.1528141,757968,2026-05-02T02:52:04.000Z,0.03355404438081603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416,4.065,-13.87,0.732,0.059,-0.049,0,0,0.166915341792467,0.7993129043582928,0.313,0,-625,-625,269.7355128947485,273.0761213308984,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
43815,0,0,43700,43770,43770,43772,43772,43772,0,0,0,0,0,46.7333844,-117.1528141,757968,2026-05-02T02:52:04.000Z,0.03355404438081603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,4.072,-16.527,0.718,-0.004,0.04,0,0,0.1739681027132755,0.801663824665229,0.323,0,-625,-625,268.0652086766736,271.4058171128235,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
44024,0,0,43700,43802,43802,43804,43804,43804,0,0,0,0,0,46.7333844,-117.1528141,757968,2026-05-02T02:52:04.000Z,0.03355404438081603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.738,-10.745,-6.098,-0.115,0.034,0.134,0,0,0.17475174281558753,0.801663824665229,0.319,0,-625,-625,266.39490445859866,265.42056033138834,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
44062,0,0,43914,44011,44011,44013,44013,44013,0,0,0,0,0,46.7333851,-117.1528129,758125,2026-05-02T02:52:04.000Z,0.03579098067287043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.217,3.742,-6.141,-0.43,0.204,-0.031,0,0,0.16221350117859473,0.800880184562917,0.299,0,-625,-625,270.29228096744015,269.4571288584027,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
